tcs_customer_id;bad;sample_type
2229;0;train
2230;0;train
2231;0;train
2232;;test
2233;0;train
2234;1;train
2235;0;train
2236;1;train
2237;0;train
2238;0;train
2239;;test
2240;0;train
2241;0;train
2242;0;train
2243;;test
2244;0;train
2245;0;train
2246;;test
2247;1;train
2248;;test
2249;0;train
2250;;test
2251;0;train
2252;0;train
2253;0;train
2254;0;train
2255;0;train
2256;;test
2257;;test
2258;;test
2259;;test
2260;1;train
2261;0;train
2262;0;train
2263;1;train
2264;;test
2265;0;train
2266;0;train
2267;0;train
2268;0;train
2269;;test
2270;0;train
2271;;test
2272;0;train
2273;;test
2274;1;train
2275;0;train
2276;0;train
2277;0;train
2278;0;train
2279;0;train
2280;;test
2281;0;train
2282;0;train
2283;;test
2284;0;train
2285;;test
2286;0;train
2287;0;train
2288;0;train
2289;0;train
2290;;test
2291;0;train
2292;;test
2293;0;train
2294;0;train
2295;;test
2296;;test
2297;;test
2298;0;train
2299;1;train
2300;0;train
2301;1;train
2302;0;train
2303;0;train
2304;1;train
2305;0;train
2306;0;train
2307;;test
2308;1;train
2309;;test
2310;;test
2311;;test
2312;0;train
2313;0;train
2314;;test
2315;0;train
2316;0;train
2317;0;train
2318;0;train
2319;0;train
2320;0;train
2321;0;train
2322;;test
2323;0;train
2324;0;train
2325;0;train
2326;0;train
2327;1;train
2328;;test
2329;0;train
2330;;test
2331;0;train
2332;0;train
2333;0;train
2334;0;train
2335;0;train
2336;0;train
2337;0;train
2338;;test
2339;0;train
2340;0;train
2341;;test
2342;0;train
2343;1;train
2344;;test
2345;0;train
2346;0;train
2347;0;train
2348;0;train
2349;0;train
2350;0;train
2351;0;train
2352;0;train
2353;0;train
2354;0;train
2355;;test
2356;0;train
2357;;test
2358;0;train
2359;;test
2360;;test
2361;0;train
2362;1;train
2363;0;train
2364;;test
2365;0;train
2366;0;train
2367;;test
2368;0;train
2369;0;train
2370;;test
2371;;test
2372;0;train
2373;0;train
2374;0;train
2375;0;train
2376;0;train
2377;;test
2378;0;train
2379;0;train
2380;0;train
2381;0;train
2382;;test
2383;0;train
2384;1;train
2385;1;train
2386;;test
2387;;test
2388;0;train
2389;0;train
2390;0;train
2391;0;train
2392;;test
2393;;test
2394;0;train
2395;0;train
2396;0;train
2397;;test
2398;;test
2399;0;train
2400;0;train
2401;0;train
2402;;test
2403;0;train
2404;;test
2405;0;train
2406;1;train
2407;1;train
2408;0;train
2409;;test
2410;0;train
2411;1;train
2412;0;train
2413;0;train
2414;0;train
2415;;test
2416;1;train
2417;;test
2418;1;train
2419;0;train
2420;0;train
2421;;test
2422;;test
2423;0;train
2424;;test
2425;1;train
2426;0;train
2427;0;train
2428;0;train
2429;0;train
2430;0;train
2431;;test
2432;0;train
2433;0;train
2434;;test
2435;1;train
2436;;test
2437;;test
2438;;test
2439;0;train
2440;;test
2441;1;train
2442;;test
2443;;test
2444;;test
2445;;test
2446;0;train
2447;0;train
2448;;test
2449;1;train
2450;;test
2451;1;train
2452;1;train
2453;;test
2454;0;train
2455;;test
2456;;test
2457;0;train
2458;1;train
2459;;test
2460;;test
2461;0;train
2462;0;train
2463;;test
2464;;test
2465;;test
2466;1;train
2467;1;train
2468;0;train
2469;0;train
2470;0;train
2471;;test
2472;0;train
2473;0;train
2474;0;train
2475;0;train
2476;;test
2477;0;train
2478;0;train
2479;;test
2480;1;train
2481;0;train
2482;0;train
2483;0;train
2484;0;train
2485;0;train
2486;0;train
2487;0;train
2488;1;train
2489;0;train
2490;0;train
2491;;test
2492;0;train
2493;0;train
2494;;test
2495;0;train
2496;0;train
2497;;test
2498;0;train
2499;0;train
2500;0;train
2501;0;train
2502;0;train
2503;0;train
2504;0;train
2505;;test
2506;0;train
2507;1;train
2508;0;train
2509;;test
2510;0;train
2511;0;train
2512;;test
2513;0;train
2514;0;train
2515;0;train
2516;1;train
2517;;test
2518;1;train
2519;;test
2520;0;train
2521;1;train
2522;0;train
2523;0;train
2524;0;train
2525;;test
2526;;test
2527;0;train
2528;;test
2529;0;train
2530;0;train
2531;0;train
2532;;test
2533;0;train
2534;0;train
2535;;test
2536;0;train
2537;;test
2538;0;train
2539;0;train
2540;;test
2541;0;train
2542;;test
2543;0;train
2544;0;train
2545;0;train
2546;0;train
2547;0;train
2548;0;train
2549;0;train
2550;;test
2551;1;train
2552;0;train
2553;0;train
2554;;test
2555;0;train
2556;0;train
2557;0;train
2558;0;train
2559;;test
2560;0;train
2561;0;train
2562;0;train
2563;;test
2564;0;train
2565;0;train
2566;1;train
2567;0;train
2568;0;train
2569;;test
2570;;test
2571;0;train
2572;0;train
2573;0;train
2574;0;train
2575;0;train
2576;;test
2577;1;train
2578;1;train
2579;0;train
2580;0;train
2581;0;train
2582;0;train
2583;;test
2584;1;train
2585;0;train
2586;0;train
2587;;test
2588;0;train
2589;0;train
2590;0;train
2591;0;train
2592;0;train
2593;1;train
2594;;test
2595;0;train
2596;0;train
2597;1;train
2598;;test
2599;;test
2600;;test
2601;;test
2602;0;train
2603;0;train
2604;0;train
2605;0;train
2606;0;train
2607;1;train
2608;0;train
2609;0;train
2610;0;train
2611;0;train
2612;0;train
2613;0;train
2614;;test
2615;0;train
2616;0;train
2617;0;train
2618;;test
2619;;test
2620;1;train
2621;0;train
2622;0;train
2623;;test
2624;;test
2625;;test
2626;0;train
2627;0;train
2628;0;train
2629;0;train
2630;1;train
2631;0;train
2632;0;train
2633;0;train
2634;;test
2635;0;train
2636;;test
2637;;test
2638;;test
2639;;test
2640;0;train
2641;;test
2642;0;train
2643;0;train
2644;0;train
2645;0;train
2646;;test
2647;;test
2648;0;train
2649;0;train
2650;1;train
2651;0;train
2652;1;train
2653;;test
2654;0;train
2655;;test
2656;0;train
2657;0;train
2658;0;train
2659;0;train
2660;0;train
2661;;test
2662;0;train
2663;0;train
2664;0;train
2665;0;train
2666;0;train
2667;0;train
2668;;test
2669;1;train
2670;0;train
2671;1;train
2672;0;train
2673;0;train
2674;0;train
2675;0;train
2676;;test
2677;;test
2678;0;train
2679;;test
2680;0;train
2681;0;train
2682;0;train
2683;0;train
2684;1;train
2685;;test
2686;0;train
2687;;test
2688;0;train
2689;0;train
2690;0;train
2691;0;train
2692;;test
2693;0;train
2694;0;train
2695;;test
2696;;test
2697;0;train
2698;;test
2699;;test
2700;0;train
2701;0;train
2702;;test
2703;0;train
2704;0;train
2705;0;train
2706;0;train
2707;1;train
2708;0;train
2709;0;train
2710;;test
2711;0;train
2712;0;train
2713;0;train
2714;0;train
2715;0;train
2716;0;train
2717;0;train
2718;;test
2719;0;train
2720;0;train
2721;0;train
2722;0;train
2723;;test
2724;0;train
2725;;test
2726;0;train
2727;;test
2728;0;train
2729;0;train
2730;1;train
2731;0;train
2732;1;train
2733;0;train
2734;0;train
2735;;test
2736;0;train
2737;;test
2738;0;train
2739;0;train
2740;0;train
2741;1;train
2742;;test
2743;0;train
2744;;test
2745;0;train
2746;0;train
2747;0;train
2748;0;train
2749;;test
2750;1;train
2751;0;train
2752;;test
2753;0;train
2754;0;train
2755;0;train
2756;0;train
2757;;test
2758;1;train
2759;0;train
2760;;test
2761;0;train
2762;;test
2763;;test
2764;0;train
2765;0;train
2766;0;train
2767;0;train
2768;0;train
2769;0;train
2770;1;train
2771;;test
2772;0;train
2773;0;train
2774;0;train
2775;0;train
2776;;test
2777;0;train
2778;1;train
2779;0;train
2780;0;train
2781;;test
2782;0;train
2783;;test
2784;;test
2785;;test
2786;;test
2787;0;train
2788;;test
2789;0;train
2790;0;train
2791;;test
2792;1;train
2793;1;train
2794;0;train
2795;0;train
2796;0;train
2797;0;train
2798;0;train
2799;0;train
2800;0;train
2801;0;train
2802;0;train
2803;;test
2804;0;train
2805;;test
2806;;test
2807;0;train
2808;0;train
2809;0;train
2810;0;train
2811;0;train
2812;;test
2813;;test
2814;0;train
2815;1;train
2816;;test
2817;0;train
2818;0;train
2819;;test
2820;0;train
2821;;test
2822;0;train
2823;0;train
2824;0;train
2825;;test
2826;0;train
2827;0;train
2828;;test
2829;0;train
2830;0;train
2831;0;train
2832;0;train
2833;1;train
2834;0;train
2835;;test
2836;0;train
2837;0;train
2838;0;train
2839;;test
2840;0;train
2841;0;train
2842;0;train
2843;0;train
2844;0;train
2845;;test
2846;1;train
2847;0;train
2848;0;train
2849;;test
2850;0;train
2851;;test
2852;0;train
2853;0;train
2854;;test
2855;0;train
2856;0;train
2857;0;train
2858;;test
2859;0;train
2860;0;train
2861;0;train
2862;;test
2863;0;train
2864;1;train
2865;0;train
2866;1;train
2867;1;train
2868;0;train
2869;;test
2870;0;train
2871;;test
2872;0;train
2873;;test
2874;;test
2875;;test
2876;0;train
2877;;test
2878;;test
2879;;test
2880;;test
2881;0;train
2882;0;train
2883;0;train
2884;;test
2885;;test
2886;0;train
2887;1;train
2888;0;train
2889;;test
2890;;test
2891;0;train
2892;0;train
2893;0;train
2894;0;train
2895;0;train
2896;0;train
2897;0;train
2898;0;train
2899;;test
2900;0;train
2901;;test
2902;0;train
2903;0;train
2904;1;train
2905;0;train
2906;1;train
2907;0;train
2908;0;train
2909;0;train
2910;0;train
2911;0;train
2912;0;train
2913;;test
2914;0;train
2915;0;train
2916;1;train
2917;0;train
2918;1;train
2919;0;train
2920;0;train
2921;0;train
2922;;test
2923;0;train
2924;0;train
2925;0;train
2926;0;train
2927;0;train
2928;0;train
2929;0;train
2930;;test
2931;0;train
2932;;test
2933;;test
2934;1;train
2935;0;train
2936;1;train
2937;0;train
2938;;test
2939;0;train
2940;0;train
2941;0;train
2942;0;train
2943;0;train
2944;;test
2945;;test
2946;0;train
2947;;test
2948;0;train
2949;0;train
2950;;test
2951;;test
2952;;test
2953;0;train
2954;0;train
2955;0;train
2956;;test
2957;1;train
2958;;test
2959;;test
2960;;test
2961;0;train
2962;0;train
2963;0;train
2964;0;train
2965;0;train
2966;0;train
2967;;test
2968;;test
2969;;test
2970;1;train
2971;0;train
2972;0;train
2973;0;train
2974;0;train
2975;;test
2976;1;train
2977;;test
2978;0;train
2979;1;train
2980;;test
2981;0;train
2982;;test
2983;0;train
2984;0;train
2985;0;train
2986;0;train
2987;;test
2988;0;train
2989;1;train
2990;0;train
2991;0;train
2992;0;train
2993;0;train
2994;;test
2995;0;train
2996;0;train
2997;1;train
2998;0;train
2999;1;train
3000;0;train
3001;;test
3002;0;train
3003;;test
3004;0;train
3005;0;train
3006;0;train
3007;0;train
3008;0;train
3009;0;train
3010;0;train
3011;0;train
3012;;test
3013;;test
3014;;test
3015;1;train
3016;0;train
3017;0;train
3018;0;train
3019;;test
3020;0;train
3021;0;train
3022;;test
3023;1;train
3024;0;train
3025;;test
3026;0;train
3027;;test
3028;0;train
3029;0;train
3030;0;train
3031;0;train
3032;;test
3033;0;train
3034;0;train
3035;;test
3036;0;train
3037;;test
3038;0;train
3039;1;train
3040;;test
3041;0;train
3042;;test
3043;0;train
3044;0;train
3045;;test
3046;;test
3047;0;train
3048;0;train
3049;0;train
3050;;test
3051;0;train
3052;0;train
3053;;test
3054;;test
3055;0;train
3056;0;train
3057;0;train
3058;1;train
3059;0;train
3060;0;train
3061;0;train
3062;0;train
3063;;test
3064;0;train
3065;;test
3066;;test
3067;0;train
3068;0;train
3069;;test
3070;0;train
3071;0;train
3072;0;train
3073;;test
3074;0;train
3075;0;train
3076;1;train
3077;0;train
3078;;test
3079;0;train
3080;;test
3081;;test
3082;0;train
3083;0;train
3084;;test
3085;0;train
3086;0;train
3087;0;train
3088;0;train
3089;0;train
3090;0;train
3091;0;train
3092;0;train
3093;;test
3094;;test
3095;;test
3096;0;train
3097;;test
3098;0;train
3099;0;train
3100;1;train
3101;0;train
3102;0;train
3103;;test
3104;;test
3105;0;train
3106;;test
3107;0;train
3108;1;train
3109;;test
3110;0;train
3111;;test
3112;;test
3113;0;train
3114;;test
3115;0;train
3116;0;train
3117;;test
3118;1;train
3119;0;train
3120;0;train
3121;0;train
3122;;test
3123;0;train
3124;0;train
3125;0;train
3126;0;train
3127;;test
3128;0;train
3129;;test
3130;;test
3131;;test
3132;;test
3133;;test
3134;1;train
3135;0;train
3136;1;train
3137;0;train
3138;0;train
3139;;test
3140;0;train
3141;0;train
3142;0;train
3143;;test
3144;0;train
3145;;test
3146;0;train
3147;0;train
3148;;test
3149;;test
3150;;test
3151;;test
3152;0;train
3153;;test
3154;;test
3155;0;train
3156;;test
3157;;test
3158;0;train
3159;0;train
3160;;test
3161;0;train
3162;0;train
3163;0;train
3164;0;train
3165;0;train
3166;1;train
3167;0;train
3168;0;train
3169;0;train
3170;;test
3171;0;train
3172;0;train
3173;;test
3174;;test
3175;1;train
3176;;test
3177;;test
3178;;test
3179;1;train
3180;;test
3181;;test
3182;0;train
3183;1;train
3184;;test
3185;0;train
3186;1;train
3187;;test
3188;0;train
3189;0;train
3190;0;train
3191;0;train
3192;;test
3193;0;train
3194;0;train
3195;0;train
3196;;test
3197;;test
3198;1;train
3199;;test
3200;0;train
3201;1;train
3202;0;train
3203;0;train
3204;;test
3205;0;train
3206;0;train
3207;0;train
3208;0;train
3209;0;train
3210;0;train
3211;0;train
3212;0;train
3213;;test
3214;0;train
3215;0;train
3216;;test
3217;1;train
3218;0;train
3219;0;train
3220;0;train
3221;;test
3222;0;train
3223;0;train
3224;0;train
3225;0;train
3226;;test
3227;0;train
3228;0;train
3229;0;train
3230;0;train
3231;1;train
3232;0;train
3233;;test
3234;0;train
3235;0;train
3236;0;train
3237;0;train
3238;;test
3239;1;train
3240;0;train
3241;;test
3242;0;train
3243;1;train
3244;;test
3245;;test
3246;0;train
3247;1;train
3248;0;train
3249;0;train
3250;;test
3251;0;train
3252;0;train
3253;0;train
3254;1;train
3255;;test
3256;0;train
3257;;test
3258;;test
3259;0;train
3260;0;train
3261;0;train
3262;;test
3263;;test
3264;1;train
3265;;test
3266;0;train
3267;;test
3268;;test
3269;0;train
3270;1;train
3271;0;train
3272;;test
3273;;test
3274;;test
3275;0;train
3276;0;train
3277;0;train
3278;0;train
3279;;test
3280;;test
3281;;test
3282;0;train
3283;;test
3284;;test
3285;;test
3286;;test
3287;0;train
3288;;test
3289;;test
3290;0;train
3291;0;train
3292;0;train
3293;;test
3294;0;train
3295;;test
3296;0;train
3297;1;train
3298;0;train
3299;0;train
3300;;test
3301;1;train
3302;1;train
3303;;test
3304;1;train
3305;0;train
3306;0;train
3307;;test
3308;0;train
3309;1;train
3310;0;train
3311;0;train
3312;;test
3313;0;train
3314;0;train
3315;0;train
3316;0;train
3317;0;train
3318;0;train
3319;0;train
3320;;test
3321;0;train
3322;;test
3323;0;train
3324;0;train
3325;0;train
3326;;test
3327;;test
3328;;test
3329;0;train
3330;;test
3331;0;train
3332;0;train
3333;;test
3334;0;train
3335;0;train
3336;;test
3337;0;train
3338;0;train
3339;0;train
3340;0;train
3341;0;train
3342;;test
3343;;test
3344;0;train
3345;0;train
3346;0;train
3347;0;train
3348;0;train
3349;;test
3350;1;train
3351;;test
3352;0;train
3353;0;train
3354;1;train
3355;1;train
3356;1;train
3357;0;train
3358;;test
3359;0;train
3360;;test
3361;;test
3362;0;train
3363;0;train
3364;0;train
3365;;test
3366;0;train
3367;;test
3368;;test
3369;0;train
3370;1;train
3371;0;train
3372;0;train
3373;0;train
3374;;test
3375;;test
3376;0;train
3377;0;train
3378;0;train
3379;;test
3380;0;train
3381;0;train
3382;1;train
3383;0;train
3384;0;train
3385;;test
3386;;test
3387;0;train
3388;;test
3389;0;train
3390;0;train
3391;1;train
3392;0;train
3393;;test
3394;0;train
3395;0;train
3396;1;train
3397;0;train
3398;;test
3399;;test
3400;;test
3401;1;train
3402;0;train
3403;0;train
3404;;test
3405;0;train
3406;0;train
3407;0;train
3408;;test
3409;0;train
3410;0;train
3411;0;train
3412;;test
3413;0;train
3414;0;train
3415;0;train
3416;0;train
3417;0;train
3418;0;train
3419;0;train
3420;0;train
3421;;test
3422;0;train
3423;0;train
3424;;test
3425;0;train
3426;0;train
3427;1;train
3428;0;train
3429;;test
3430;0;train
3431;0;train
3432;0;train
3433;0;train
3434;0;train
